#filename,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame249.jpg,0.0730386734,0.0730902672,20.6433943272,20.6573257923,258.75784225,100,,,,
frame250.jpg,0.0801176548,0.0801693916,20.723511982,20.7374951839,259.75784225,100,,,,
frame251.jpg,0.0747571945,0.0748150349,20.7982691765,20.8123102188,260.75784225,100,,,,
frame252.jpg,0.0851194382,0.0851691723,20.8833886147,20.8974793911,261.75784225,100,,,,
frame253.jpg,0.0820909977,0.0821427822,20.9654796124,20.9796221733,262.75784225,100,,,,
frame254.jpg,0.0800295353,0.0800805569,21.0455091476,21.0597027302,263.75784225,100,,,,
frame255.jpg,0.0757177353,0.0757717133,21.1212268829,21.1354744434,264.75784225,100,,,,
frame256.jpg,0.083027792,0.0830825806,21.2042546749,21.218557024,265.75784225,100,,,,
frame257.jpg,0.0783201694,0.0783737659,21.2825748444,21.2969307899,266.75784225,100,,,,
frame258.jpg,0.0803974628,0.0804510593,21.3629723072,21.3773818493,267.75784225,100,,,,
frame259.jpg,0.0795978546,0.0796518326,21.4425701618,21.4570336819,268.75784225,100,,,,
